CustomerKey,Customer Code,Continent,City,State,CountryRegion
16627,27626,North America,Downey,California,United States
16630,27629,North America,Port Orchard,Washington,United States
16636,27635,North America,Burien,Washington,United States
16637,27636,North America,Issaquah,Washington,United States
16638,27637,North America,Lebanon,Oregon,United States
16610,27609,North America,Beverly Hills,California,United States
12082,23081,North America,Redwood City,California,United States
12090,23089,North America,Issaquah,Washington,United States
12112,23111,North America,Lincoln Acres,California,United States
5583,16582,Europe,Berlin,Berlin,Germany
4609,15608,Europe,Hof,Bavaria,Germany
5435,16434,Europe,Neunkirchen,North Rhine-Westphalia,Germany
5449,16448,Europe,Kiel,Schleswig-Holstein,Germany
5566,16565,Europe,Darmstadt,Hesse,Germany
5568,16567,Europe,Saarlouis,Saar,Germany
5569,16568,Europe,Kassel,Hesse,Germany
5584,16583,Europe,Frankfurt,Hesse,Germany
5579,16578,Europe,Darmstadt,Hesse,Germany
8916,19915,Europe,Mühlheim am Main,Hesse,Germany
18919,CS827,North America,Fond du Lac,Wisconsin,United States
16912,27911,North America,Lynnwood,Washington,United States
16913,27912,North America,Redmond,Washington,United States
16914,27913,North America,Beverly Hills,California,United States
16915,27914,North America,Coronado,California,United States
16917,27916,North America,Woodland Hills,California,United States
16918,27917,North America,Long Beach,California,United States
16919,27918,North America,Burlingame,California,United States
16920,27919,North America,Issaquah,Washington,United States
18920,CS828,North America,Fort Atkinson,Wisconsin,United States
16921,27920,North America,Woodland Hills,California,United States
16916,27915,North America,Imperial Beach,California,United States
11978,22977,North America,San Carlos,California,United States
11981,22980,North America,Bellflower,California,United States
11982,22981,North America,Salem,Oregon,United States
11983,22982,North America,Coronado,California,United States
11985,22984,North America,Bellingham,Washington,United States
18079,29078,North America,Santa Monica,California,United States
18080,29079,North America,Lincoln Acres,California,United States
18090,29089,North America,Burbank,California,United States
18107,29106,North America,Burlingame,California,United States
18108,29107,North America,Concord,California,United States
18109,29108,North America,El Cajon,California,United States
18110,29109,North America,San Francisco,California,United States
18112,29111,North America,Burbank,California,United States
18113,29112,North America,Bellflower,California,United States
18126,29125,North America,Yakima,Washington,United States
18127,29126,North America,Burbank,California,United States
18111,29110,North America,Los Angeles,California,United States
18106,29105,North America,Burbank,California,United States
709,11708,North America,Lincoln Acres,California,United States
733,11732,North America,Cincinnati,Ohio,United States
734,11733,North America,Concord,California,United States
735,11734,North America,Coronado,California,United States
736,11735,North America,Lynnwood,Washington,United States
738,11737,North America,Redwood City,California,United States
18922,CS831,North America,Fort Worth,Texas,United States
18921,CS830,North America,Fort Lauderdale,Florida,United States
711,11710,North America,La Jolla,California,United States
732,11731,North America,Burlingame,California,United States
737,11736,North America,Fremont,California,United States
955,11954,North America,Glendale,California,United States
976,11975,North America,Chula Vista,California,United States
981,11980,North America,Santa Monica,California,United States
982,11981,North America,Everett,Washington,United States
983,11982,North America,San Diego,California,United States
986,11985,North America,Beaverton,Oregon,United States
1017,12016,North America,Colma,California,United States
12871,23870,North America,Salem,Oregon,United States
12873,23872,North America,Woodburn,Oregon,United States
12874,23873,North America,Spring Valley,California,United States
12875,23874,North America,Beaverton,Oregon,United States
12876,23875,North America,Tacoma,Washington,United States
12878,23877,North America,San Diego,California,United States
12879,23878,North America,San Francisco,California,United States
12881,23880,North America,Long Beach,California,United States
12883,23882,North America,National City,California,United States
975,11974,North America,Berkeley,California,United States
984,11983,North America,Bellflower,California,United States
12882,23881,North America,Los Angeles,California,United States
12872,23871,North America,W. Linn,Oregon,United States
12877,23876,North America,San Gabriel,California,United States
1023,12022,North America,Woodburn,Oregon,United States
4871,15870,North America,Corvallis,Oregon,United States
4872,15871,North America,Puyallup,Washington,United States
4874,15873,North America,Grossmont,California,United States
4876,15875,North America,Santa Monica,California,United States
4878,15877,North America,Berkeley,California,United States
2379,13378,North America,Woodland Hills,California,United States
2381,13380,North America,Bellflower,California,United States
2382,13381,North America,Coronado,California,United States
2383,13382,North America,Santa Monica,California,United States
2384,13383,North America,Beaverton,Oregon,United States
18923,CS832,North America,Framingham,Massachusetts,United States
18924,CS833,North America,Fredericksburg,Virginia,United States
2380,13379,North America,Sedro Woolley,Washington,United States
6141,17140,North America,Redmond,Washington,United States
6142,17141,North America,Salem,Oregon,United States
6143,17142,North America,Glendale,California,United States
6146,17145,North America,Concord,California,United States
6147,17146,North America,Glendale,California,United States
6151,17150,North America,Milwaukie,Oregon,United States
6152,17151,North America,Puyallup,Washington,United States
88,11087,North America,Chula Vista,California,United States
90,11089,North America,Long Beach,California,United States
91,11090,North America,Los Angeles,California,United States
128,11127,North America,San Gabriel,California,United States
130,11129,North America,Sedro Woolley,Washington,United States
138,11137,North America,Spokane,Washington,United States
139,11138,North America,Glendale,California,United States
142,11141,North America,Daly City,California,United States
6150,17149,North America,Marysville,Washington,United States
6140,17139,North America,San Carlos,California,United States
89,11088,North America,San Diego,California,United States
129,11128,North America,Renton,Washington,United States
6145,17144,North America,Burien,Washington,United States
3246,14245,North America,Woodburn,Oregon,United States
3248,14247,North America,Spokane,Washington,United States
3249,14248,North America,Bellflower,California,United States
3253,14252,North America,Portland,Oregon,United States
3259,14258,North America,San Carlos,California,United States
3271,14270,North America,La Jolla,California,United States
3274,14273,North America,San Gabriel,California,United States
3281,14280,North America,Bremerton,Washington,United States
3284,14283,North America,Lake Oswego,Oregon,United States
11448,22447,Europe,Kiel,Schleswig-Holstein,Germany
3247,14246,North America,Glendale,California,United States
4051,15050,Europe,Paderborn,North Rhine-Westphalia,Germany
4056,15055,Europe,Saarlouis,Saar,Germany
4064,15063,Europe,Bottrop,North Rhine-Westphalia,Germany
4066,15065,Europe,Berlin,Berlin,Germany
4069,15068,Europe,Paderborn,North Rhine-Westphalia,Germany
4074,15073,Europe,Berlin,Berlin,Germany
4077,15076,Europe,Werne,North Rhine-Westphalia,Germany
5442,16441,Europe,Darmstadt,Hesse,Germany
5443,16442,Europe,Frankfurt,Hesse,Germany
4055,15054,Europe,Munich,Bavaria,Germany
4070,15069,Europe,Werne,North Rhine-Westphalia,Germany
4075,15074,Europe,Neunkirchen,North Rhine-Westphalia,Germany
4050,15049,Europe,Bottrop,North Rhine-Westphalia,Germany
18925,CS834,North America,Georgetown,Texas,United States
3577,14576,North America,Renton,Washington,United States
